book_id_title,book_id,cover_image_uri,book_title,book_series,book_settings,book_characters,book_language,year_first_published,authorlink,author,num_pages,format,genres,people_curr_read,peop_want_to_read,num_ratings,num_reviews,average_rating,rating_distribution,awards
1420.Hamlet,1420,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1351051208i/1420.jpg,Hamlet,,,,,1601,https://www.goodreads.com/author/show/947.William_Shakespeare,William Shakespeare,289,Paperback,"['Plays', 'Fiction', 'School', 'Literature', 'Read For School', 'Poetry', 'High School']",,,1001414,25410,4.02,"{'5 Stars': 388598, '4 Stars': 339512, '3 Stars': 200869, '2 Stars': 54139, '1 Star': 18296}",[]
14287.Almost_Transparent_Blue,14287,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1348961366i/14287.jpg,Almost Transparent Blue,,['Japan'],,English,1976,https://www.goodreads.com/author/show/8881.Ry_Murakami,Ryu Murakami,126,Paperback,"['Fiction', 'Japan', 'Japanese Literature', 'Contemporary', 'Horror', 'Asia', 'Novels']",460,21k,12444,1213,3.29,"{'5 Stars': 1919, '4 Stars': 3560, '3 Stars': 4108, '2 Stars': 1983, '1 Star': 874}",['Akutagawa Prize Jie Chuan Long Zhi Jie Shang  (1976)']
14288.Piercing,14288,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1348897731i/14288.jpg,Piercing,,"['Tokyo', 'Japan']",['Kawashima Masayuki'],English,1994,https://www.goodreads.com/author/show/8881.Ry_Murakami,Ryu Murakami,192,Paperback,"['Horror', 'Fiction', 'Japanese Literature', 'Japan', 'Thriller', 'Crime', 'Mystery']",453,22.3k,15071,1881,3.68,"{'5 Stars': 2922, '4 Stars': 6177, '3 Stars': 4549, '2 Stars': 1147, '1 Star': 276}",[]
14289.Coin_Locker_Babies,14289,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1368219067i/14289.jpg,Coin Locker Babies,,"['Tokyo', 'Japan']","['Kikuyuki Sekiguchi (Kiku)', 'Hashio Mizouchi (Hashi)']",Japanese,1980,https://www.goodreads.com/author/show/8881.Ry_Murakami,Ryu Murakami,393,Trade Paperback,"['Fiction', 'Japan', 'Japanese Literature', 'Horror', 'Contemporary', 'Novels', 'Asia']",616,19.4k,9177,696,3.8,"{'5 Stars': 2677, '4 Stars': 3238, '3 Stars': 2254, '2 Stars': 724, '1 Star': 284}","['Noma Literary Prize Ye Jian Wen Yun Shang  for New Face Prize (1981)', 'Seiun Award Xing Yun Shang  Nominee for Best Japanese Novel (1981)']"
143513.The_Three_Sisters,143513,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1416873197i/143513.jpg,The Three Sisters,,['Ukraine'],,English,1900,https://www.goodreads.com/author/show/5031025.Anton_Chekhov,Anton Chekhov,81,Paperback,"['Plays', 'Classics', 'Russia', 'Fiction', 'Russian Literature', 'Theatre', 'Literature']",463,14.3k,23103,1038,3.72,"{'5 Stars': 6051, '4 Stars': 7836, '3 Stars': 6540, '2 Stars': 1966, '1 Star': 710}",[]
143534.The_Gift_of_the_Magi,143534,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1348417439i/143534.jpg,The Gift of the Magi,,"['The United States of America', 'New York City, New York']","['Jim', 'Della']",English,1905,https://www.goodreads.com/author/show/8993.O_Henry,O. Henry,26,Hardcover,"['Classics', 'Short Stories', 'Fiction', 'Christmas', 'Romance', 'Holiday', 'Literature']","1,898",34.6k,98824,2965,4.11,"{'5 Stars': 40756, '4 Stars': 34185, '3 Stars': 18846, '2 Stars': 3874, '1 Star': 1163}",[]
1440148.Little_Fuzzy,1440148,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1348972417i/1440148.jpg,Little Fuzzy,"['Fuzzy Sapiens', 'Terro-Human Future History']",,['Jack Holloway'],English,1962,https://www.goodreads.com/author/show/128647.H_Beam_Piper,H. Beam Piper,252,Paperback,"['Science Fiction', 'Fiction', 'Fantasy', 'Audiobook', 'Aliens', 'Classics', 'Young Adult']",410,"7,126",10504,701,4.03,"{'5 Stars': 3908, '4 Stars': 3761, '3 Stars': 2227, '2 Stars': 446, '1 Star': 162}","['Hugo Award Nominee for Best Novel (1963)', 'Prometheus Hall of Fame Award Nominee for Best Classic Libertarian SF Novel (1997)']"
14431.Rites_of_Passage,14431,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1375876979i/14431.jpg,Rites of Passage,['To the Ends of the Earth'],,"['Edmund Talbot', 'Reverend Colley', 'Zenobia Brocklebank', 'Captain Anderson', 'Miss Granham', 'Deverel', 'Cumbershum', 'Wheeler', 'Summers', 'Billy Rogers', 'Mr. Prettiman']",English,1980,https://www.goodreads.com/author/show/306.William_Golding,William Golding,278,Paperback,"['Fiction', 'Historical Fiction', 'Classics', 'Nobel Prize', 'Literature', 'Historical', 'Literary Fiction']",140,"8,664",4281,295,3.58,"{'5 Stars': 909, '4 Stars': 1438, '3 Stars': 1322, '2 Stars': 440, '1 Star': 172}",['Booker Prize (1980)']
144974.The_Velveteen_Rabbit,144974,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1347748913i/144974.jpg,The Velveteen Rabbit,,,,English,1922,https://www.goodreads.com/author/show/83846.Margery_Williams_Bianco,Margery Williams Bianco,40,Paperback,"['Classics', 'Childrens', 'Fiction', 'Picture Books', 'Fantasy', 'Animals', 'Young Adult']","1,500",101k,265954,5296,4.31,"{'5 Stars': 147153, '4 Stars': 71115, '3 Stars': 34842, '2 Stars': 8156, '1 Star': 4688}",['Lewis Carroll Shelf Award (1971)']
1450389.Anywhere_but_Here,1450389,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1320451497i/1450389.jpg,Anywhere but Here,['Mayan Stevenson'],['The United States of America'],"['Adele August', 'Ann August']",English,1986,https://www.goodreads.com/author/show/55710.Mona_Simpson,Mona Simpson,544,Paperback,"['Fiction', 'Coming Of Age', 'Novels', 'Literature', 'Adult Fiction', 'Contemporary', 'Literary Fiction']",249,"5,904",3223,299,3.56,"{'5 Stars': 637, '4 Stars': 1138, '3 Stars': 973, '2 Stars': 341, '1 Star': 134}",[]
145307.Shosha,145307,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1438585829i/145307.jpg,Shosha,,['Warsaw'],,English,1978,https://www.goodreads.com/author/show/14444.Isaac_Bashevis_Singer,Isaac Bashevis Singer,278,Paperback,"['Fiction', 'Jewish', 'Poland', 'Nobel Prize', 'Classics', 'Literature', 'Historical Fiction']",125,"2,667",2797,256,3.98,"{'5 Stars': 897, '4 Stars': 1143, '3 Stars': 589, '2 Stars': 135, '1 Star': 33}",[]
1453381.Claudine_Married,1453381,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1395002069i/1453381.jpg,Claudine Married,['Claudine'],,,English,1902,https://www.goodreads.com/author/show/51575.Colette_Gauthier_Villars,Colette Gauthier-Villars,155,Paperback,"['Fiction', 'Classics', 'France', 'LGBT', 'Lesbian', 'French Literature', 'Romance']",21,816,665,70,3.69,"{'5 Stars': 122, '4 Stars': 285, '3 Stars': 203, '2 Stars': 40, '1 Star': 15}",[]
14570.Eight_Cousins,14570,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1328864060i/14570.jpg,Eight Cousins,['Eight Cousins'],"['Cosey Corner, Maine', 'Boston, Massachusetts']","['Rose Campbell', 'Dr. Alec Campbell', 'Aunt Peace Campbell', 'Aunt Plenty Campbell', 'Archie Campbell', 'Charlie Campbell', 'Mac Campbell', 'Steve Campbell', 'Will Campbell', 'Geordie Campbell', 'Jamie Campbell (the Baby)', 'Phebe Moore', 'Uncle Mac Campbell', 'Uncle Jem Campbell', 'Uncle Steve Campbell', 'Aunt Myra Campbell', 'Aunt Clara Campbell', 'Aunt Jane Campbell', 'Aunt Jessie Campbell', 'Whang Lo', 'Fun See', 'Pokey (Eight Cousins)', 'Ariadne Blish', 'Debby the cook']",English,1874,https://www.goodreads.com/author/show/1315.Louisa_May_Alcott,Louisa May Alcott,224,Paperback,"['Classics', 'Fiction', 'Young Adult', 'Historical Fiction', 'Childrens', 'Historical', 'Middle Grade']",825,25.7k,38681,1522,4.02,"{'5 Stars': 14688, '4 Stars': 13256, '3 Stars': 8190, '2 Stars': 1776, '1 Star': 771}",[]
146191.The_Unsettling_of_America,146191,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1363657372i/146191.jpg,The Unsettling of America: Culture and Agriculture,,,,English,1977,https://www.goodreads.com/author/show/8567.Wendell_Berry,Wendell Berry,246,Paperback,"['Nonfiction', 'Agriculture', 'Food', 'Nature', 'History', 'Environment', 'Essays']","1,291",18.4k,6266,689,4.34,"{'5 Stars': 3326, '4 Stars': 2017, '3 Stars': 695, '2 Stars': 169, '1 Star': 59}",[]
14662.The_Red_and_the_Black,14662,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1635011110i/14662.jpg,The Red and the Black,,"['France', 'Verrieres, Paris', 'Paris', 'Besancon']","['Julien Sorel', 'Mathilde de la Mole', 'Valenod', 'Pirard', 'Chelan', 'Fouque', 'Elisa', 'Madame de Renal', 'Marquis de la Mole']",English,1830,https://www.goodreads.com/author/show/1481537.Stendhal,Stendhal,577,Paperback,"['Fiction', 'France', 'French Literature', 'Classics', 'Literature', '19th Century', 'Novels']","5,550",90.8k,79519,3620,3.86,"{'5 Stars': 25494, '4 Stars': 27649, '3 Stars': 18513, '2 Stars': 5752, '1 Star': 2111}",[]
14686.The_King_of_Elfland_s_Daughter,14686,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1403182025i/14686.jpg,The King of Elfland's Daughter,,,"['Alveric', 'Lirazel']",English,1924,https://www.goodreads.com/author/show/9172.Lord_Dunsany,Lord Dunsany,240,Paperback,"['Fantasy', 'Classics', 'Fiction', 'Romance', 'Fairy Tales', 'High Fantasy', 'Science Fiction Fantasy']",664,23.1k,8433,1011,3.82,"{'5 Stars': 2554, '4 Stars': 2814, '3 Stars': 2245, '2 Stars': 629, '1 Star': 191}",['Tahtifantasia Award Nominee (2008)']
1470245.Tom_s_Midnight_Garden,1470245,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1378927137i/1470245.jpg,Tom's Midnight Garden,,,,English,1958,https://www.goodreads.com/author/show/4953.Philippa_Pearce,Philippa Pearce,227,Paperback,"['Fantasy', 'Childrens', 'Classics', 'Fiction', 'Time Travel', 'Middle Grade', 'Young Adult']",441,13.9k,27175,1328,4.05,"{'5 Stars': 10647, '4 Stars': 9501, '3 Stars': 5331, '2 Stars': 1175, '1 Star': 521}","['Lewis Carroll Shelf Award (1963)', 'Carnegie Medal (1958)']"
14706.Faust_First_Part,14706,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1435405022i/14706.jpg,"Faust, First Part",['Goethes Faust'],['Germany'],"['Faust', 'Mephistopheles', 'Gretchen', 'Dr. Heinrich Faust', 'Mephistopheles']",English,1808,https://www.goodreads.com/author/show/285217.Johann_Wolfgang_von_Goethe,Johann Wolfgang von Goethe,327,Paperback,"['Fiction', 'Plays', 'Poetry', 'German Literature', 'Literature', 'Classics', 'Drama']","7,642",139k,129816,4932,3.86,"{'5 Stars': 42531, '4 Stars': 43873, '3 Stars': 29930, '2 Stars': 9758, '1 Star': 3724}",['Premi de Traduccio Vidal Alcover for  Jaume Ortola Font (2005)']
14817.A_Scanner_Darkly,14817,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388737865i/14817.jpg,A Scanner Darkly,,"['Los Angeles, California', 'Anaheim, California', 'Santa Ana, California']","['Bob Arctor', 'Donna Hawthorne', 'Ernie Luckman', 'Jim Barris', 'Charles Freck']",English,1977,https://www.goodreads.com/author/show/4764.Philip_K_Dick,Philip K. Dick,324,Paperback,"['Science Fiction', 'Fiction', 'Dystopia', 'Classics', 'Science Fiction Fantasy', 'Cyberpunk', 'Novels']","5,007",99.8k,106469,4563,4.03,"{'5 Stars': 38124, '4 Stars': 41344, '3 Stars': 20402, '2 Stars': 4893, '1 Star': 1706}","['Locus Award Nominee for Best SF Novel (1978)', 'British Science Fiction Association Award for Novel (1978)', 'John W. Campbell Memorial Award Nominee for Best Science Fiction Novel (1978)', ""Graoully d'Or for Roman etranger (1979)"", 'Tahtivaeltaja Award (1991)']"
14836.Midnight_s_Children,14836,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1673724335i/14836.jpg,Midnight's Children,,"['India', 'Pakistan', 'Kashmir']","['Saleem Sinai', 'Jawaharlal Nehru', 'Reginald Dyer', 'Aadam Aziz', 'Naseem Ghani', 'Amina Sinai', 'Mumtaz Aziz', 'Ahmed Sinai', 'Emerald Aziz', 'Nadir Khan', 'Padma Mangroli', 'Tai', 'Maggiore Zulfikar', 'Mian Abdullah', 'Rani of Cooch Naheen', 'Lifafa Das', 'Shri Ramram Seth', 'Mustapha Kemal', 'S. P. Butt', 'William Methwold', 'Wee Willie Winkie', 'Vanita', 'Mary Pereira', ""Joseph D'Costa"", 'Doctor Narlikar', 'Hanif Aziz', 'Sonny Ibrahim', 'Homi Catrack', 'Lila Sabarmati', 'The Brass Monkey / Jamila Singer', 'Ismail Ibrahim', 'Nussie Ibrahim', 'Doctor Schaapsteker', 'Musa', 'Cyrus Dabash / Cyrus-the-great', 'Sonia Aziz', 'Mustapha Aziz', 'Pia Aziz', 'Commander Sabarmati', 'Toxy Catrak', 'Evie Lilith Burns', 'Qasim Khan', 'Emil Zagallo', 'Alauddin Latif / Uncle Puffs', 'Farooq Rasheed', 'Shaheed Dar', 'Ayooba Baloch']",English,1981,https://www.goodreads.com/author/show/3299.Salman_Rushdie,Salman Rushdie,647,Paperback,"['Fiction', 'Magical Realism', 'Classics', 'India', 'Historical Fiction', 'Fantasy', 'Literature']",13.6k,226k,128914,8890,3.98,"{'5 Stars': 49336, '4 Stars': 43218, '3 Stars': 24148, '2 Stars': 8427, '1 Star': 3785}","['Booker Prize (1981)', 'James Tait Black Memorial Prize for Fiction (1981)', 'The Booker of Bookers Prize (1993)', 'The Best of the Booker (2008)', ""Premiia imeni Maksima Ril's'kogo (2010)""]"
14891.A_Tree_Grows_in_Brooklyn,14891,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327883484i/14891.jpg,A Tree Grows in Brooklyn,,"['Williamsburg, Brooklyn, New York', 'New York City, New York', 'The United States of America', 'New York (State)', 'Brooklyn, New York City, New York']","['Francie Nolan', 'Neeley Nolan', 'Katie Nolan', 'Johnny Nolan', 'Mary Rommely', 'Sissy Rommely', 'Eva ""Evy"" Rommely Flittman', 'Thomas Rommely', 'Sergeant McShane', 'Willie Flittmann', 'Flossie Gaddis', 'Ben Blake']",English,1943,https://www.goodreads.com/author/show/2327917.Betty_Smith,Betty  Smith,496,Paperback,"['Fiction', 'Historical Fiction', 'Classics', 'Young Adult', 'Coming Of Age', 'Historical', 'New York']",19.7k,510k,487806,29675,4.3,"{'5 Stars': 249153, '4 Stars': 158868, '3 Stars': 61382, '2 Stars': 13187, '1 Star': 5216}",['Audie Award for Classic (2002)']
1490737.Kleiner_Mann_was_nun_,1490737,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1184186690i/1490737.jpg,"Kleiner Mann, was nun?",,"['Berlin', 'Ducherow', 'Weimar Republic', 'Germany']","['Johannes Pinneberg', 'Emma Morschel', 'Mia Pinneberg', 'Emil Kleinholz', 'Holger Jachmann', 'Mr. Lehmann', 'Joachim Herlbutt', 'Horst Pinneberg', 'Mr. Spannfuss', 'Franz Schluter']",German,1932,https://www.goodreads.com/author/show/227026.Hans_Fallada,Hans Fallada,311,Paperback,"['Fiction', 'German Literature', 'Classics', 'Germany', 'Historical Fiction', 'Novels', '20th Century']",347,"8,403",5999,540,4.02,"{'5 Stars': 1955, '4 Stars': 2554, '3 Stars': 1181, '2 Stars': 249, '1 Star': 60}",[]
149196.Eva_Luna,149196,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1478631242i/149196.jpg,Eva Luna,,['Chile'],"['Eva Luna', 'Huberto Naranjo', 'Consuelo', 'Riad Halabi', 'El Negro', 'La Senora', 'Melesio/Mimi', 'Zulema', 'Rolf Carle']",English,1987,https://www.goodreads.com/author/show/2238.Isabel_Allende,Isabel Allende,307,Mass Market Paperback,"['Fiction', 'Magical Realism', 'Historical Fiction', 'Classics', 'Romance', 'Spanish Literature', 'Latin American']","2,676",42.1k,56128,2569,4.0,"{'5 Stars': 18102, '4 Stars': 23081, '3 Stars': 12323, '2 Stars': 2178, '1 Star': 444}",['American Book Award (1989)']
149267.The_Stand,149267,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1213131305i/149267.jpg,The Stand,,"['The United States of America', 'New York City, New York', 'Boulder, Colorado', 'Las Vegas, Nevada', 'Arnett, Texas', 'Pennsylvania', 'Arkansas', 'Arizona', 'Nevada', 'Idaho', 'Boulder, Colorado', 'Ogunquit, Maine']","['Stuart Redman', 'Glenn Bateman', 'Nick Andros', 'Tom Cullen', 'Nadine Cross', 'Fran Goldsmith', 'Harold Lauder', 'Joe/Leo Rockway', 'Mother Abigail Freemantle', 'Randall Flagg', 'Trashcan Man', 'The Anti-Christ', 'Judge Farris', 'Larry Underwood', 'General William Starkey', 'Major Len Creighton', 'The Rat Man', 'Captain Trips', 'Charles D. Campion', 'Lucy Swann', 'Lloyd Henreid', 'Julie Lawry', 'Ralph Brentner', 'Dayna Jurgens', 'United States Military', 'Kojak']",English,1978,https://www.goodreads.com/author/show/3389.Stephen_King,Stephen        King,1152,Hardcover,"['Horror', 'Fiction', 'Fantasy', 'Science Fiction', 'Post Apocalyptic', 'Thriller', 'Dystopia']",44.9k,508k,798799,32046,4.35,"{'5 Stars': 446319, '4 Stars': 227958, '3 Stars': 91681, '2 Stars': 22768, '1 Star': 10073}","['Locus Award Nominee for Best SF Novel (1979)', 'World Fantasy Award Nominee for Best Novel (1979)', 'Gandalf Award Nominee (1979)', 'Balrog Award Nominee for Best Novel (1979) (1980)']"
14935.Sense_and_Sensibility,14935,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1397245675i/14935.jpg,Sense and Sensibility,,"['England', 'United Kingdom', 'Sussex, England', 'London, England', 'Devon, England']","['Elinor Dashwood', 'Marianne Dashwood', 'Mrs. Jennings', 'Edward Ferrars', 'Colonel Brandon', 'Lady Middleton', 'Sir John Middleton', 'John Dashwood', 'Fanny Dashwood', 'Mrs. Dashwood', 'John Willoughby', 'Margaret Dashwood', 'Robert Ferrars', 'Anne Steele', 'Lucy Steele']",English,1811,https://www.goodreads.com/author/show/1265.Jane_Austen,Jane Austen,409,Paperback,"['Fiction', 'Historical Fiction', 'Literature', 'Historical', 'Audiobook', 'Classic Literature', '19th Century']",46.1k,912k,1243770,30705,4.09,"{'5 Stars': 507657, '4 Stars': 437668, '3 Stars': 221511, '2 Stars': 51445, '1 Star': 25489}",[]
14940.Who_s_Afraid_of_Virginia_Woolf_,14940,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327962277i/14940.jpg,Who's Afraid of Virginia Woolf?,,"['The United States of America', 'New England']","[""George (Who's afraid of Virginia Woolf)"", ""Martha (Who's afraid of Virginia Woolf)"", ""Nick (Who's afraid of Virginia Woolf)"", ""Honey (Who's afraid of Virginia Woolf)""]",English,1962,https://www.goodreads.com/author/show/9322.Edward_Albee,Edward Albee,272,Paperback,"['Plays', 'Classics', 'Fiction', 'Theatre', 'American', '20th Century', 'School']",470,63k,71797,2713,4.06,"{'5 Stars': 29003, '4 Stars': 24411, '3 Stars': 13386, '2 Stars': 3650, '1 Star': 1347}","[""New York Drama Critics' Circle Award for Best Play (1963)""]"
14942.Mrs_Dalloway,14942,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1646148221i/14942.jpg,Mrs. Dalloway,,"['London, England', 'England', 'United Kingdom']","['Clarissa Dalloway', 'Septimus Warren Smith', 'Peter Walsh', 'Sally Seton', 'Richard Dalloway', 'Lucrezia Smith', 'Hugh Whitbread', 'Elizabeth Dalloway', 'Doris Kilman', 'Sir William Bradshaw']",English,1925,https://www.goodreads.com/author/show/6765.Virginia_Woolf,Virginia Woolf,194,Hardcover,"['Fiction', 'Classics', 'Literature', 'Novels', 'Feminism', 'Literary Fiction', 'British Literature']",25.1k,392k,328414,21199,3.79,"{'5 Stars': 99551, '4 Stars': 110280, '3 Stars': 79128, '2 Stars': 28032, '1 Star': 11423}",[]
14944.The_Waves,14944,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1284079705i/14944.jpg,The Waves,,,"['Susan', 'Bernard', 'Louis', 'Neville', 'Rhoda', 'Jinny', 'Percival']",English,1931,https://www.goodreads.com/author/show/6765.Virginia_Woolf,Virginia Woolf,270,Paperback,"['Fiction', 'Classics', 'Literature', 'Novels', 'Poetry', 'Literary Fiction', '20th Century']","8,302",149k,48571,5652,4.15,"{'5 Stars': 22960, '4 Stars': 14429, '3 Stars': 7671, '2 Stars': 2528, '1 Star': 983}",['Metu verstine knyga Nominee for Fiction (2022)']
149543.Jane_of_Lantern_Hill,149543,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1683904048i/149543.jpg,Jane of Lantern Hill,,,,English,1937,https://www.goodreads.com/author/show/5350.L_M_Montgomery,L.M. Montgomery,274,Paperback,"['Classics', 'Fiction', 'Young Adult', 'Historical Fiction', 'Childrens', 'Canada', 'Middle Grade']",287,"9,721",10474,1065,4.2,"{'5 Stars': 4561, '4 Stars': 3785, '3 Stars': 1819, '2 Stars': 262, '1 Star': 47}",[]
